,date,stid,gauge,discharge,rainfall_inches,rainfall_ft
2234,2013-11-20,RA101,2.72,53.4,0.0,0.0
2235,2013-11-21,RA101,2.72,53.4,0.0,0.0
2236,2013-11-22,RA101,2.66,46.3,0.01,0.0
2237,2013-11-23,RA101,2.7,50.9,0.0,0.0
2238,2013-11-24,RA101,2.73,54.6,0.0,0.0
2239,2013-11-25,RA101,2.7,50.9,0.0,0.0
2240,2013-11-26,RA101,3.05,101.0,0.12,0.01
2241,2013-11-27,RA101,5.94,937.0,0.52,0.04
2242,2013-11-28,RA101,4.1,338.0,0.0,0.0
2243,2013-11-29,RA101,3.56,201.0,0.0,0.0
2244,2013-11-30,RA101,3.29,144.0,0.0,0.0
2245,2013-12-01,RA101,3.14,116.0,0.0,0.0
2246,2013-12-02,RA101,3.06,103.0,0.0,0.0
2247,2013-12-03,RA101,3.0,92.9,0.0,0.0
2248,2013-12-04,RA101,2.96,86.6,0.0,0.0
2249,2013-12-05,RA101,2.91,79.1,0.0,0.0
2250,2013-12-06,RA101,3.71,237.0,0.09,0.01
2251,2013-12-07,RA101,4.17,357.0,0.08,0.01
2252,2013-12-08,RA101,3.4,166.0,0.07,0.01
2253,2013-12-09,RA101,4.37,413.0,0.1,0.01
2254,2013-12-10,RA101,3.86,275.0,0.13,0.01
2255,2013-12-15,RA101,3.94,295.0,0.15,0.01
2256,2013-12-16,RA101,3.83,267.0,0.0,0.0
2257,2013-12-17,RA101,3.55,199.0,0.04,0.0
2258,2013-12-18,RA101,3.34,154.0,0.0,0.0
2259,2013-12-19,RA101,3.23,132.0,0.0,0.0
2260,2013-12-20,RA101,3.17,122.0,0.0,0.0
2261,2013-12-21,RA101,3.35,156.0,0.0,0.0
2262,2013-12-22,RA101,3.46,179.0,0.05,0.0
2263,2013-12-23,RA101,4.49,448.0,0.09,0.01
2264,2013-12-24,RA101,4.16,354.0,0.0,0.0
2265,2013-12-25,RA101,3.77,252.0,0.0,0.0
2266,2013-12-26,RA101,3.52,192.0,0.0,0.0
2267,2013-12-27,RA101,3.38,162.0,0.0,0.0
2268,2013-12-28,RA101,3.27,140.0,0.0,0.0
2269,2013-12-29,RA101,5.95,941.0,0.31,0.03
2270,2013-12-30,RA101,5.28,701.0,0.0,0.0
2271,2013-12-31,RA101,4.4,422.0,0.02,0.0
2272,2014-01-01,RA101,4.03,320.0,0.0,0.0
2273,2014-01-02,RA101,3.74,244.0,0.07,0.01
2274,2014-01-06,RA101,5.51,782.0,0.22,0.02
2275,2014-01-08,RA101,3.9,285.0,0.0,0.0
2276,2014-01-09,RA101,3.64,220.0,0.0,0.0
2277,2014-01-10,RA101,3.53,194.0,0.05,0.0
2278,2014-01-11,RA101,5.13,650.0,0.22,0.02
2279,2014-01-12,RA101,4.94,588.0,0.01,0.0
2280,2014-01-13,RA101,4.24,376.0,0.0,0.0
2281,2014-01-14,RA101,4.2,365.0,0.05,0.0
2282,2014-01-15,RA101,4.1,338.0,0.03,0.0
2283,2014-01-16,RA101,3.82,265.0,0.0,0.0
2284,2014-01-17,RA101,3.64,220.0,0.0,0.0
2285,2014-01-18,RA101,3.52,192.0,0.04,0.0
2286,2014-01-19,RA101,3.42,170.0,0.0,0.0
2287,2014-01-20,RA101,3.34,154.0,0.0,0.0
2288,2014-01-21,RA101,3.28,142.0,0.13,0.01
2289,2014-01-22,RA101,3.25,136.0,0.01,0.0
2290,2014-01-23,RA101,3.16,120.0,0.0,0.0
2291,2014-01-24,RA101,3.13,115.0,0.0,0.0
2292,2014-01-25,RA101,3.08,106.0,0.04,0.0
2293,2014-01-26,RA101,3.08,106.0,0.01,0.0
2294,2014-01-27,RA101,3.08,106.0,0.01,0.0
2295,2014-01-28,RA101,3.08,106.0,0.02,0.0
2296,2014-01-29,RA101,3.02,96.1,0.04,0.0
2297,2014-01-30,RA101,3.0,92.9,0.0,0.0
2298,2014-01-31,RA101,2.98,89.7,0.0,0.0
2299,2014-02-01,RA101,2.96,86.6,0.0,0.0
2300,2014-02-02,RA101,3.0,92.9,0.0,0.0
2301,2014-02-03,RA101,3.41,168.0,0.14,0.01
2302,2014-02-04,RA101,3.32,150.0,0.0,0.0
2303,2014-02-05,RA101,5.57,804.0,0.28,0.02
2304,2014-02-06,RA101,5.06,626.0,0.0,0.0
2305,2014-02-07,RA101,4.56,469.0,0.0,0.0
2306,2014-02-08,RA101,4.2,365.0,0.0,0.0
2307,2014-02-09,RA101,3.86,275.0,0.05,0.0
2308,2014-02-10,RA101,3.65,222.0,0.0,0.0
2309,2014-02-11,RA101,3.48,183.0,0.0,0.0
2310,2014-02-12,RA101,3.36,158.0,0.0,0.0
2311,2014-02-13,RA101,4.22,371.0,0.31,0.03
2312,2014-02-14,RA101,4.56,469.0,0.06,0.0
2313,2014-02-15,RA101,4.2,365.0,0.08,0.01
2314,2014-02-16,RA101,3.96,301.0,0.0,0.0
2315,2014-02-17,RA101,3.75,247.0,0.0,0.0
2316,2014-02-18,RA101,3.58,206.0,0.05,0.0
2317,2014-02-19,RA101,4.17,357.0,0.16,0.01
2318,2014-02-20,RA101,4.29,390.0,0.0,0.0
2319,2014-02-21,RA101,5.57,804.0,0.11,0.01
2320,2014-02-22,RA101,5.41,746.0,0.02,0.0
2321,2014-02-23,RA101,5.34,721.0,0.0,0.0
2322,2014-02-24,RA101,5.22,680.0,0.04,0.0
2323,2014-02-25,RA101,4.89,572.0,0.01,0.0
2324,2014-02-26,RA101,4.52,457.0,0.01,0.0
2325,2014-02-27,RA101,4.18,360.0,0.01,0.0
2326,2014-02-28,RA101,3.86,275.0,0.0,0.0
2327,2014-03-01,RA101,3.64,220.0,0.0,0.0
2328,2014-03-02,RA101,3.48,183.0,0.02,0.0
2329,2014-03-03,RA101,3.46,179.0,0.01,0.0
2330,2014-03-04,RA101,3.4,166.0,0.0,0.0
2331,2014-03-05,RA101,3.33,152.0,0.0,0.0
2332,2014-03-06,RA101,3.3,146.0,0.0,0.0
2333,2014-03-07,RA101,3.26,138.0,0.0,0.0
2334,2014-03-08,RA101,3.48,183.0,0.0,0.0
2335,2014-03-09,RA101,3.58,206.0,0.01,0.0
2336,2014-03-10,RA101,3.58,206.0,0.0,0.0
2337,2014-03-11,RA101,3.56,201.0,0.0,0.0
2338,2014-03-12,RA101,3.68,230.0,0.09,0.01
2339,2014-03-13,RA101,3.78,255.0,0.0,0.0
2340,2014-03-14,RA101,3.5,188.0,0.0,0.0
2341,2014-03-15,RA101,3.38,162.0,0.0,0.0
2342,2014-03-16,RA101,3.32,150.0,0.01,0.0
2343,2014-03-17,RA101,3.26,138.0,0.04,0.0
2344,2014-03-18,RA101,3.23,132.0,0.0,0.0
2345,2014-03-19,RA101,4.04,322.0,0.14,0.01
2346,2014-03-20,RA101,4.72,518.0,0.01,0.0
2347,2014-03-21,RA101,3.78,255.0,0.0,0.0
2348,2014-03-22,RA101,3.55,199.0,0.0,0.0
2349,2014-03-23,RA101,3.44,174.0,0.0,0.0
2350,2014-03-24,RA101,3.36,158.0,0.0,0.0
2351,2014-03-25,RA101,3.29,144.0,0.01,0.0
2352,2014-03-26,RA101,3.25,136.0,0.01,0.0
2353,2014-03-27,RA101,3.2,127.0,0.0,0.0
2354,2014-03-28,RA101,3.16,120.0,0.02,0.0
2355,2014-03-29,RA101,5.89,919.0,0.31,0.03
2356,2014-03-30,RA101,7.34,1500.0,0.37,0.03
2357,2014-03-31,RA101,6.05,977.0,0.01,0.0
2358,2014-04-01,RA101,5.0,607.0,0.0,0.0
2359,2014-04-02,RA101,4.72,518.0,0.03,0.0
2360,2014-04-03,RA101,4.32,399.0,0.05,0.0
2361,2014-04-04,RA101,4.09,335.0,0.04,0.0
2362,2014-04-05,RA101,3.92,290.0,0.0,0.0
2363,2014-04-06,RA101,3.72,239.0,0.0,0.0
2364,2014-04-07,RA101,3.96,301.0,0.11,0.01
2365,2014-04-08,RA101,3.97,303.0,0.07,0.01
2366,2014-04-09,RA101,3.84,270.0,0.0,0.0
2367,2014-04-10,RA101,3.66,225.0,0.0,0.0
2368,2014-04-11,RA101,3.56,201.0,0.0,0.0
2369,2014-04-12,RA101,3.45,177.0,0.0,0.0
2370,2014-04-13,RA101,3.4,166.0,0.0,0.0
2371,2014-04-14,RA101,3.36,158.0,0.0,0.0
2372,2014-04-15,RA101,4.06,328.0,0.13,0.01
2373,2014-04-16,RA101,4.56,469.0,0.05,0.0
2374,2014-04-17,RA101,3.8,260.0,0.0,0.0
2375,2014-04-18,RA101,3.62,215.0,0.0,0.0
2376,2014-04-19,RA101,3.49,185.0,0.0,0.0
2377,2014-04-20,RA101,3.41,168.0,0.0,0.0
2378,2014-04-21,RA101,3.32,150.0,0.0,0.0
2379,2014-04-22,RA101,3.28,142.0,0.0,0.0
2380,2014-04-23,RA101,3.24,134.0,0.0,0.0
2381,2014-04-24,RA101,3.2,127.0,0.0,0.0
2382,2014-04-25,RA101,3.16,120.0,0.01,0.0
2383,2014-04-26,RA101,4.04,322.0,0.28,0.02
2384,2014-04-27,RA101,3.46,179.0,0.0,0.0
2385,2014-04-28,RA101,3.32,150.0,0.0,0.0
2386,2014-04-29,RA101,3.24,134.0,0.06,0.0
2387,2014-04-30,RA101,10.96,3350.0,0.48,0.04
2388,2014-05-01,RA101,11.62,3710.0,0.21,0.02
2389,2014-05-02,RA101,7.26,1490.0,0.0,0.0
2390,2014-05-03,RA101,5.79,918.0,0.02,0.0
2391,2014-05-04,RA101,5.32,756.0,0.01,0.0
2392,2014-05-05,RA101,5.0,651.0,0.0,0.0
2393,2014-05-06,RA101,4.8,588.0,0.0,0.0
2394,2014-05-07,RA101,4.52,496.0,0.01,0.0
2395,2014-05-08,RA101,4.47,480.0,0.04,0.0
2396,2014-05-09,RA101,4.4,457.0,0.01,0.0
2397,2014-05-10,RA101,4.2,394.0,0.14,0.01
2398,2014-05-11,RA101,4.6,522.0,0.2,0.02
2399,2014-05-12,RA101,3.84,286.0,0.0,0.0
2400,2014-05-13,RA101,3.64,229.0,0.0,0.0
2401,2014-05-14,RA101,3.49,190.0,0.0,0.0
2402,2014-05-15,RA101,3.39,167.0,0.03,0.0
2403,2014-05-16,RA101,3.88,297.0,0.17,0.01
2404,2014-05-17,RA101,3.82,280.0,0.0,0.0
2405,2014-05-18,RA101,3.56,208.0,0.0,0.0
2406,2014-05-19,RA101,3.48,188.0,0.0,0.0
2407,2014-05-20,RA101,3.37,162.0,0.05,0.0
2408,2014-05-21,RA101,3.29,145.0,0.01,0.0
2409,2014-05-22,RA101,5.48,810.0,0.33,0.03
2410,2014-05-23,RA101,4.71,559.0,0.25,0.02
2411,2014-05-24,RA101,4.29,422.0,0.39,0.03
2412,2014-05-25,RA101,4.24,406.0,0.0,0.0
2413,2014-05-26,RA101,3.53,200.0,0.0,0.0
2414,2014-05-27,RA101,3.44,178.0,0.06,0.0
2415,2014-05-28,RA101,3.36,160.0,0.0,0.0
2416,2014-05-29,RA101,3.32,151.0,0.0,0.0
2417,2014-05-30,RA101,3.26,139.0,0.01,0.0
2418,2014-05-31,RA101,3.21,129.0,0.0,0.0
2419,2014-06-01,RA101,3.16,119.0,0.0,0.0
2420,2014-06-02,RA101,3.1,108.0,0.0,0.0
2421,2014-06-03,RA101,4.4,457.0,0.51,0.04
2422,2014-06-04,RA101,3.4,169.0,0.01,0.0
2423,2014-06-05,RA101,3.48,188.0,0.07,0.01
2424,2014-06-06,RA101,3.22,131.0,0.0,0.0
2425,2014-06-07,RA101,3.09,106.0,0.0,0.0
2426,2014-06-08,RA101,3.04,97.8,0.0,0.0
2427,2014-06-09,RA101,4.86,607.0,0.2,0.02
2428,2014-06-10,RA101,3.62,223.0,0.01,0.0
2429,2014-06-11,RA101,3.36,160.0,0.02,0.0
2430,2014-06-12,RA101,3.24,135.0,0.01,0.0
2431,2014-06-13,RA101,3.22,131.0,0.06,0.0
2432,2014-06-14,RA101,3.22,131.0,0.0,0.0
2433,2014-06-15,RA101,3.09,106.0,0.0,0.0
2434,2014-06-16,RA101,3.02,94.5,0.0,0.0
2435,2014-06-17,RA101,2.97,86.5,0.04,0.0
2436,2014-06-18,RA101,2.92,78.9,0.0,0.0
2437,2014-06-19,RA101,3.84,286.0,0.45,0.04
2438,2014-06-20,RA101,3.15,117.0,0.0,0.0
2439,2014-06-21,RA101,2.93,80.4,0.0,0.0
2440,2014-06-22,RA101,2.85,68.9,0.0,0.0
2441,2014-06-23,RA101,2.81,63.5,0.0,0.0
2442,2014-06-24,RA101,2.79,60.9,0.0,0.0
2443,2014-06-25,RA101,2.75,55.9,0.04,0.0
2444,2014-06-26,RA101,4.12,369.0,0.26,0.02
2445,2014-06-27,RA101,2.92,78.9,0.0,0.0
2446,2014-06-28,RA101,2.8,62.2,0.0,0.0
2447,2014-06-29,RA101,2.73,53.5,0.0,0.0
2448,2014-06-30,RA101,2.7,50.0,0.0,0.0
2449,2014-07-01,RA101,2.69,48.8,0.0,0.0
2450,2014-07-02,RA101,5.21,719.0,0.91,0.08
2451,2014-07-03,RA101,5.3,750.0,0.33,0.03
2452,2014-07-04,RA101,4.26,413.0,0.05,0.0
2453,2014-07-05,RA101,3.08,105.0,0.0,0.0
2454,2014-07-06,RA101,2.88,73.1,0.0,0.0
2455,2014-07-07,RA101,2.8,62.2,0.0,0.0
2456,2014-07-08,RA101,2.74,54.7,0.11,0.01
2457,2014-07-09,RA101,2.73,53.5,0.0,0.0
2458,2014-07-10,RA101,2.68,47.7,0.01,0.0
2459,2014-07-11,RA101,2.66,45.5,0.0,0.0
2460,2014-07-12,RA101,2.65,44.4,0.0,0.0
2461,2014-07-13,RA101,2.6,39.2,0.0,0.0
2462,2014-07-14,RA101,5.46,804.0,1.04,0.09
2463,2014-07-15,RA101,5.9,958.0,0.3,0.02
2464,2014-07-16,RA101,5.84,936.0,0.0,0.0
2465,2014-07-17,RA101,4.45,474.0,0.0,0.0
2466,2014-07-18,RA101,4.06,351.0,0.0,0.0
2467,2014-07-19,RA101,3.71,248.0,0.01,0.0
2468,2014-07-20,RA101,3.57,210.0,0.02,0.0
